text,label
년 연봉 이 라고 해야지 년 주급 이 라고 하 냐 ㅋㅋㅋ,anger
최순 시리 도 구라 쟁이 고 한 걸레 도 구라 쟁이 고 ㅋㅋ,anger
영국 여왕 이 무릎 을 꿇 고 사죄 하 지 않 는 한 이 일 은 해결 되 지 않 는다,anger
판검사 님 모든 걸 검찰 에서 제대로 자신 이 한 짓 을 실토 하 지 안 하 면 최순 실은 사형 으로 심판 하 여 국민 에게 광화문 네거리 에 능지처참 을 명하 세요,anger
아주 쇼 를 해요 이게 나라 냐 미친 것 덜,anger
베 댓 보 니 여기 는 다 초딩 들 만 있 나 봐,anger
돌 에 맞 아 죽 어라,anger
자연 을 파괴 하 는 건 언제나 인간 들,anger
닭대가리 할 망구 야 말 로 하루속히 제정신 으로 돌아와 진실 을 밝히 도록 하 거라,anger
박근혜 최순 실 광화문 한복 한 에 놓 고 장성택 꼴 내 고 싶 다,anger
아니 삼성 페이 마일리지 만 원 에 추가 요금 더 해서 무선 충전 하 고 led 케이스 를 삿 는데 다른 제품 으로 바꾸 면 이 두 개 다 쓰 지 도 못 하 게 되 는 건데 이건 어쩌 란 말 이 지,anger
국조 특위 는 그 알 끝 나자 마자 특검 에 김기춘 우 병우 위증죄 로 고발 하 시 길,anger
한국 에 태어난 게 잘못 이 지,anger
메 머드 같 은 동물 로 생태 계 파괴 하 지 말 고 인간 때문 에 멸종 된 동물 들 살려 내,anger
이런 건 뭐 놀랍 지 도 않 다 군인 분 들 힘내 시 길 닭 잔치 하 시 겟 넹,anger
국민 을 아주 닭대가리 로 아 는군 쯧,anger
그냥 예보 하 지 마 라 뭣 이 중헌 디,anger
새 누리 는 비대 위원장 을 차라리 잡 코리아 에 올려 공정 하 게 뽑 아라 ㅋㅋ,anger
기 래 기 가 뭐 래 둘 이 엮 지 말 아 븅,anger
차선 바꾸 는 것 도 있 으면 좋 겠 음 ㅠㅠ,anger
진짜 다 도둑놈 ㅅ ㄲ 들,anger
증거 불충분 이 지 무죄 임 은 아님,anger
팔 잘라서 범죄 로 쓰 겠 네,anger
총기 소지 를 허용 하 라,anger
위증죄 를 엄벌 에 처하 도록 법 을 계정 해야 됨,anger
박 죄인 은 국민 의 어명 을 받들 라 사약 을 내리 겠 노라,anger
훈장 동상 생 가 이딴 거 만들 돈 을 국민 을 위해 써라,anger
설마 했 는데 역시 기우제 지내 는 게 확실 한 개상 청,anger
그네 처럼 찬성표 던지 고 웃 으면서 내려오 자 골 빈년,anger
세상 에서 제일 편하 게 살 고 있 는 김치 년 을 더 편하 게 만들 자는 이 취지 의 밑바닥 은 어디 란 말 이 요,anger
아 진짜 헬 조선 은 헬 국민 이 만든다,anger
염병 하 네 염병 하 네 염병 하 네,anger
나라 를 이 지경 까지 망쳤 으면 삼족 보다 더 한 게 마땅 한들,anger
왜 범 인데 내 냐 징 역 을 살 게 해야지 그지 같 은 법,anger
이 참 에 학실 하 게 인연 끈 어 삐라 시호 야,anger
뒷방 늙 은 이 가 장기 나 두지 너무 나 댔 구만,anger
저딴 것 들 이 믄 대통령 이 고 퍼스트레이디 야 기 가 찬다 기 가 차,anger
예산 낭비 의 표본 도대체 얼마 를 들여 헛 짓 을 했 는지 필히 감사 해야 함,anger
이제 그만 손주 보 러 가 셔요,anger
박근혜 하야 하 라,anger
국가 의 반역자 들 이 심판 받 는 그날 까지 참여 하 여 소리치 고 외치 겠 습니다,anger
일본 한태 지배 받 는 게 더 낮 다,anger
나라 말아먹 으려고 작정 을 했 네 ㅆㅣㅂㄴ들이,anger
낡 은 전기 시설 좀 제대로 신식 으로 고쳐라,anger
이런 사례 가 더 있 는지 도 조사 해라 그래야 조사 가 재대로 이뤄졌 는지 국민 들 이 알 지,anger
가족 은 건드리 지 말 자,anger
거짓말 을 산 처럼 쌓 은 건 박근혜 니년 이 다 씨 댕 아,anger
이 참 에 바다 속 으로 사라져라,anger
상아 를 가지 고 있 는 인간 들 모가지 를 다 짤라야 한다,anger
그 놈 에 낯짝,anger
대한민국 대통령 이 아니 고 대한제국 여제,anger
비밀 번호 는 므슨지랄 세끼 들,anger
이젠 로마도 일본 거 라고 하 겠 네,anger
뺑소니치 고 또 거짓말 하 네 최고 형벌,anger
우 병우 너 노무현 대통령 죽였 으니 그 댓 가 를 치러야 할꺼 다,anger
이건 구라 청 과 한전 의 음모 다,anger
필요 없 어 통신비 할인 으로 줘,anger
특검 저 새끼 들 도 삼성 장학금 받 고 다 짜 고 치 는 넘 들 인데 뭔 힘내 라고 난리 냐 개이 버 꼴통 들 멍청 한 거 냐 순진 한 거 냐,anger
감옥 에 잡 아 처넣 어라,anger
저게 대통령 으로써 할 짓 이 냐 저런 년 을 좋 아 한다는 박사모 도 똑같 은 무 뇌 아 다,anger
십 억 엔 에 국민 자존 심판 외교 부순 실 이 장관 대단 해,anger
느 네 들 해적질 이나 잘 단속 할 것 이 지,anger
병 신틀 딱 놈 들 국민 연금 손 해 본 몇 천억 은 안 아깝 고 삼성 이 틀 딱 들 한테 해 준 게 뭐 라고 응원 함 ㅋ ㄷ ㅋ ㄷ,anger
빨갱이 같 은 놈,anger
개념 없이 찢어진 계집년 은 잡 아다 더 째 야,anger
마음 같 아선 쳐 들어가 서 죽여 버리 고 싶 고 만 참 다 병 생기 겠 다,anger
열심히 하 시 는 것 같 은데 비난 하 는 사람 들 뭐 지,anger
저 돈 은 어디 서 나온 걸까 ㅡㅡ,anger
능력 없 는 근 혜 그 자리 비우 시 요,anger
눈깔 하나 뽑 고 정중 하 게 다시 물 어 보 세요,anger
이 년 은 끝 이 어딜까 요,anger
이젠 선 동질 까지 하 는 기사 를 올리 는구나,anger
못 사 는 것 들 ㅂ ㄷ ㅂ ㄷ,anger
남산 보호 라곤 ㅣ 도 없 는 사람 들,anger
우리 나라 후진국 티 내 냐,anger
동구 청 삽 으로 퍼다 버려라,anger
안보 불감증 해소 를 위해 트럼프 가 꼭 되 어야 겠다,anger
그러니까 구속 해서 구치소 에 한 달 만 가 다 놔 봐라 다 불 게 되 어 있 다,anger
아저씨 입 이 있 다고 나불대 지 말 고 생각 이 란 걸 해라,anger
이게 박정희 후 빨 틀 딱 충 들 의 전형 적 인 모습 이 다 ㅋㅋ ㅋㅋ,anger
우리 나 미국 이나 똑똑 한 것 들 이 다 뺏어가 는 법,anger
좌 빨 은 청소 가 답 외국 도 예외 는 아님,anger
이제 그만 감옥 으로 ㄲ져라,anger
미친 폭도 들 이 개 난리 쳐서 대통 을 바꾸 는 걱 제 정신 이 냐,anger
보수 새끼 들 은 아직 도 뭐 가 뭔지 모르 고 ㅈ ㅣ 라 ㄹ ㄹ 하 고 있 다,anger
저게 내이 버 에 나올 일 인가,anger
흥 민아 군대 가 야지,anger
홧병난거 전 국민 병원 비 전부 합해서 그네 랑 순 시리 에게 다 손해 배상 받 아 내 자,anger
닭장 청소 합시다,anger
금 이 저렇 게 다발 로 금색 페인트 칠 해논 거 처럼 뭍 혀 있 다고 ㅎㅎㅎ 재밌 네 중국,anger
아 진짜 주먹구구 정책 내놓 는 분 들 이 미세먼지 당신 네 가족 들 도 마시 고 있 다고,anger
ㅋㅋㅋ 애 꿋은 국민 들 을 폭도 로 유도 하 고 있 고나,anger
양키 고 홈,anger
근데 이렇게 질기 게 버티 는 닭 도 세계 적 으로 기억 될 것 ㅠㅠ,anger
무조건 빨리빨리 무조건 대충 대충 하 다 사단 나 는 인재,anger
개 또라이 여 폔네들 절대 합의 해 주 지 마세요,anger
봤 는데 돈 이 너무 아깝 워 서 속 쓰 리다 ㅜㅜ,anger
쎄 보이 는 사람 에게 화풀이 하 면 뒤지 게 맞 을까 봐 만만 해 보이 는 약자 상대 로 만 g 랄 하 는 미개 한 새끼 들,anger
억 엔 에 목숨걸 고 진짜 비굴 하 게 외교 하 네 일본 대사 필요 없 고 외교부 문 닫 아라 그냥,anger
하아 박근혜 는 잡 아 두 고 조금 씩 죽여 주 길,anger
나중 엔 설탕 의 누명 이 라면서 설탕 섭취 로 살빼 잔 소리 까지 나오 겠 네,anger
아 시바 단통 법 죽여 불 고 싶 다,anger
네이버 프로 는 기사 와 여론 을 조작 한다고 보 면 됨,anger
독재자 딸 이 당선 되 고 나 서 공산 국가 다 됐 다,anger
ㅋㅋㅋ ㅋㅋ 바닷가 근처 라고 좋 아 하 다가 한방 에 훅 간다 저기 에 왜 사 냐 ㅋㅋ ㅋㅋ,anger
최재원 데리 고 와라,anger
우리 대통령 이나 저 짝 대통령 이나 국민 들 골치 아프 겠 다,anger
성범죄자 새 키,anger
인정사정 없 는 것 들 이 최순 실 박근혜 이 두 년 한테 는 너그럽 지,anger
연류 된 자식 새끼 들 팽 목 항 바다 에 죄다 처넣 어라,anger
여러분 돈 졸라 법시 다 유전 무죄 무전 유죄,anger
드라마 는 꿰뚫 고 있 으면서,anger
국민 들 이 아직 도 머리 에 똥 만 찬 줄 알 지,anger
망할 종자 들 지 들 인구 많 아서 많이 뒈져 도 상관 없 다지만 니 들 이 대기 오염 시켜서 남 의 나라 에 민폐 끼치 는 게 도대체 한 두 가지 냐,anger
인간 을 위한 진정 한 화폐 제도 는 똥 본위제 다,anger
아니 북괴 에게 나라 팔아넘기 려는 국가 전복 세력 리스트 만들 어서 관리 하 는 게 뭐 가 문제지,anger
한국 외교부 도 공식 적 으로 통보 해라 하나 의 중국 을 인정 하 지 않 는다,anger
국민 들 피눈물 흘리 는 건 안 보이 지 아휴,anger
실물 공개 하 지 는 못하 고 엉뚱 한 증언 가지 고 증거 라고 우길 려 나 보네,anger
개설 레 발선 동질 한 언론 잡 아야 한다,anger
하여튼 저런 놈 이 분란 과 지역 감정 부추기 고 저것 들 이 진짜 북 에서 지령 받 았 을지 도 모를 일 이 다,anger
관련 된 사람 다 재산 몰수 하 라고,anger
이휘재 는 오남매 와 합방 했 을 때 촬영 안 하 고 있 을 때 시민 이 찍 어 올린 애 들 발 로 차 는 영상 보 니까 노 답 임,anger
요즘 쪽 바리 보다 짱깨 가 더 극 혐이다,anger
정유라 가 박근혜 딸 인가,anger
솔 까 이원석 이 흥 련 대 트레이드 해도 누가 손해 니 뭐 니 못하 지 않 음,anger
꼭 세차 하 면 비 오 네 ㅂ ㄷ,anger
나라 이름 도 바꾸 자 나라 꼴 이,anger
너그 들 도 을 의 입장 에서 당해 봐라,anger
우 병우 같 은 거 지 너 는,anger
우리 나 라만 등 신 대응,anger
이완영 저 새끼 저럴 줄 알 았 다,anger
그네 의 분노 그것 은 자당 의원 들 의 탄핵 가결 투표,anger
최초 태블릿 은 조작 되 었 군,anger
이게 다 최순 실 때문 이 다 ㅇㅈ,anger
애초 에 규모 가 비교 가 안 되 는데 둘 을 동일 선상 에 놓 고 마치 경쟁 한다는 듯 기사 를 쓰 는 까닭 은,anger
어후 기사 보 니까 담배 땡기 네 고고씽,anger
목소리 크 고 성격 가칠 하 면 살 기 편한 나라,anger
닭 이 전 국민 을 대상 으로 수십 년 동안 사기 를 쳤 다,anger
올해 는 청와대 늙 은 년 길 라임 이 대상 감 이 다,anger
자기 자식 이 저 상황 이 고 총 이 있 었 다면 누구 든지 총 을 쐇 을 것 이 다,anger
한 번 싸웠 어야 했 는데,anger
개집 은 강 이 딱 이 야,anger
가야 될 새끼 들 은 안 가 네,anger
공갈치 시 네 개 상청 ㅗㅗ,anger
호 갱이 들 주머니 털 어서 전경 유착 자금 으로 쓰 실려고,anger
이기 적 이 고 형편없 는 보수 꼴통 들 의 승리,anger
박근혜 하야 를 원합니다,anger
세상 이 흉흉 하 니 포주 가 상 을 받 을라 하 네,anger
진짜 자숙 은 김용만 처럼 해야지,anger
청와대 에서 보상 해라 월급 받 았 으면 월급 값 을 해라 성과급 도 강제 로 회수 해라,anger
자 거거 가격 이 만 원 이 적당 할 것 같 은데 현실 은 만 원 이상 비싸 다,anger
새 누리 공산당 최후 의 발악,anger
흡 연충 아웃 ㅋㅋㅋ,anger
이 개 녀 니,anger
그네 와 순 시리 를 북한 이나 아프리카 로 추방 하 자,anger
하여튼 이 나라 위정자 새끼 들 이란,anger
그동안 돈 버 른거 환수 조치 해라,anger
이제 교도소 영주 권 을 주 노라 탕탕탕,anger
단교 해라,anger
박근혜 당장 꺼져라,anger
감 빵 가 기 싫 어 근 혜 뇬 망명 도 고려 한다지,anger
애플 이 인도인 을 미개인 으로 취부 하 는데 어느 누가 좋 다고 승인 해 주 겠 나,anger
니 색기 들 은 강한 나라 에 똑같이 유린 당할 거 다,anger
지 잡 대 나온 못생긴 무식 한 ㄴ 이 가르치 려 들 고 꼰대 질 에 정치판 에 기웃거리 기 까지 진짜 극 혐이다,anger
이런 걸 왜 기사 로 쓰 는지 이해 불능,anger
노래 가 나오 냐 개 노 답 이 네,anger
되게 힘든가 봐 os 폐쇄성 이 부른 죄 값 이 다,anger
차 나 끌 지 마세요 밑 에 비 흡 연충,anger
그런 생각 을 가지 셧 으면서 게임 중 독법 은 왜 만드 심,anger
진짜 환경부 가 제대로 하 는 게 뮙니까대체,anger
없 는 놈 은 죄지 으면 처리 속도 가 lte 광대 역급 속도 구만 ㅎ,anger
에휴 드러운 놈 이 네,anger
나라 꼴 잘 돌아간다 정치 고 경제 고 교육 이 고 죄다 저 년 이 좌지우지 한 거 네,anger
아니 도로 에 는 포켓몬 안 뜨 게 해야지 미쳤 나,anger
정말 정신 나갔 네 ㅡㅡ,anger
엥 사실 여자 몸무게 보 고 흉보 는 건 같 은 여자 아니 냐,anger
대형 항공사 로 비 받 아서 실효 성 도 없 는 규제 하 나 더 창조 했 네 역시 창조 경제,anger
대표 적 사기 꾼 국가,anger
미친 쪽 빠리 들 ㅡㅡ꺼져,anger
그러다 범죄자 들 이 누깔 빼 가 면,anger
이 나라 나 저 나라 으 개판 이 구나 개판,anger
너희 들 이 보수 냐 쌍것 들 아,anger
이 그럼 수석 이 그냥 가 서 나가 라 하 겠 냐,anger
감히 어따 호나우지뉴 형 님 과 비교 를,anger
미국 내 한국인 불법 거주자 가 많 으니 이런 부당 한 대우 를 받 고 도 강력 한 항의 도 제대로 못 하 네,anger
개 누리 닭 과 같이 처단,anger
트럼프 조만간 암살,anger
이제 마음껏 관리 받 고 미용실 도 가시 길 아 전 에 도 뭐 세상 편하 게 하 셨 구나,anger
니 들 청장 이나 잡 아,anger
대선 나가 려니 뭐 하 긴 해야 겠 고 그래서 또 세금 으로 생색내 기,anger
중국 어선 이나 제대로 처리 해라 근본 적 인 원인 아니 냐,anger
세상 엔 미친 사람 이 참 많 다,anger
느 을 국민 의 반대편 에 서 서 정권 의 하수인 역할 만 하 고 월급 은 국민 들 한테 받 아 가 니,anger
이래서 탄핵 으로 끌려내려와 야 기록물 저장 못 하 지,anger
저거 누가 허가 내주 었 는지 낱 났 이 밝혀야 합니다,anger
그 사람 얼굴 보 고 못할 말 익명 성 이용 해서 하 는 사람 이 가장 찌질 한 사람 이 죠,anger
이걸 기점 으로 닭 그네 탄핵 후 구속 가 자,anger
아무리 변호사 지만 뭐 가 옳 은지 를 보 고 변호 를 해라 당신 도 저 꼴 나 기 싫 으면 바르 게 살 고 변호 하 시 지,anger
역시 중국 짜 가 나라 짜 가가 제일 이 군요,anger
돈 만 밝히 는 한국 불 교계 를 떠난다는 외국인 승려 말 이 맞 네,anger
당장 끝 내 도 탄핵 은 기각 될 것 이 다 재 수업 는 야당 과 좌파 세력 들,anger
다 공범 이당 다시 는 국회의원 못 하 게 해야 한다,anger
법 이 란 법 은 지 가 앞장서 서 죄다 어겼 구만,anger
담뱃값 을 올리 기 전 에 이걸 먼저 했었 어야 되 는 거 아니 냐,anger
탄핵 과 모든 관련자 민 형사 처벌,anger
에 혀 진짜 제대로 못 하 니 쫌,anger
뒷배 가 누구 냐,anger
야동 도 보 지 말 라는 거 냐 뭐 어쩌 라고 싀ㅡ발련들아 나가 서 성범죄 저지르 라고,anger
닥치 고 애플 이나 삼성 이나 가격 이나 내려라,anger
사형 시켜라,anger
당장 내일 날씨 도 못 맞추 면서 뭔 가을 예보 질 이 냐 수준 맞 게 예보 해라,anger
해킹 한 사람 실명 밝히 고 처벌 하 자 사생활 침해 는 범죄 다,anger
하늘 에서 쓰레기 가 내려 옵니다,anger
도둑놈,anger
국민 연금 토해 놓 고 하 야 해라,anger
세월 호 처럼 지하철 학살 시킬 라구 미친 것 들,anger
거짓말 쟁이 닭 그네,anger
정유라 년 이나 잡아들여,anger
순 실 이 가 닭 년 다음 으로 바지 대통령 만들 려던 닭 년 꼬 봉 세끼 가 입 만 살 아서,anger
소 는 누가 키우 냐 매일 대모 질 이사 하고 이 개 들 아,anger
그만 해,anger
인간 들 이 딴 곳 에선 찍소리 도 못 하 는 찌질이 들 이 꼭 지 x 하 더라,anger
꼬리 자르 기 리액션 은 안 통한다 검찰 아,anger
언론 이 쓰레기 저질 이 구 나 기 레기 새끼,anger
여기 저기 다 들 미쳐 돌아가 는 세상 이 군,anger
짱 개 머니 없 으면 아무것 도 못하 는 헬 조선 ㅋ,anger
저런 것 들 을 잡 아다가 총 칼 이 난무 하 는 시리아 에 보내 자,anger
과연 자유 민주 국가 답 다,anger
퍽 이나 연장 해 주 겠 다 ㅋㅋ ㅋㅋ,anger
이래 저래 정부 가 국민 들 개 호구 로 만드 는구나,anger
짱꼴라 애 널 써커 짓 좀 적당히 쳐 해라,anger
이재용 신발 새끼,anger
이번 사건 도 박근혜 가 시켰 다고 해 보 시 지,anger
나라 세금 공짜 로 지원 하 지 마 라,anger
괘씸죄 로 찍혀 버려라,anger
나라 팔아먹 을 년 이야 진짜 끔찍 하 다,anger
미친개 는 사살 이 답 이 다,anger
노무현 대통령 도 죽이 는데 사람 하나 죽이 기 껌 이 지,anger
